tweet_text,img_path,prediction,ground_truth,prediction_conf
"Learn more about what actions to take before, during and after a disaster â†’ https://t.co/OjlVqPfLjd. #Harvey #Irma https://t.co/zZ17qINCKB",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/7_9_2017/905889752968306689_0.jpg,0,0,0.8653702
"Houston, Right Now, is a Disaster https://t.co/SUVvnt3mLG https://t.co/7JTBaofO8u",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901814219191943168_0.jpg,0,0,0.9246978
#Harvey damage could reach $180 billion - https://t.co/KageOMl06l https://t.co/mjqouB1jpI,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904549453058715648_0.jpg,1,1,0.9905392
The science behind the fast-moving wildfires that are devastating California https://t.co/r7WciJg7YA #SocialMedia https://t.co/5v6kNX9JXi,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917871832467955714_0.jpg,1,1,0.95973366
The deadly California fire aftermath shown here in new pictures https://t.co/mE9u7FjuxW https://t.co/k2e3mPDLVF,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/917921510731452416_0.jpg,1,0,0.58009285
Before and after photos show destruction caused by California wildfires https://t.co/yU5cdS35xC https://t.co/SBToH6Fesq,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917837517562445824_0.jpg,1,1,0.9668324
"Drain the swamps created by hurricane Maria, why don't you? #HelpPuertoRico https://t.co/4bMawltNW6",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/30_9_2017/913929309211041792_0.jpg,1,1,0.8095301
Harvey &amp; Irma flash me back to Gilbert https://t.co/1fCQ8MB5wn https://t.co/d1mT0lu5aA,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/16_9_2017/909142245554532352_0.jpg,0,0,0.9525588
Can resilience planning for storm like Irma and Harvey be disentangled from climate change politics?… https://t.co/rq8stN9p64,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909760233886638080_0.jpg,0,0,0.8995469
Fuck hurricane Maria !! Ὁ4Ὁ4Ὁ4 https://t.co/gZsZ2vKDbP,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/21_9_2017/910704791550136320_0.jpg,0,0,0.93094754
#USA | #Economic impact of Hurricanes #Harvey &amp; #Irma https://t.co/ML2BjSw0YK https://t.co/1C80E889nm,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/909945133520510976_0.jpg,0,0,0.869939
Waterspout/ Tornado Making landfall In Lauderdale by the Sea (Hurricane Irma):https://t.co/cvhJ5dEg9g https://t.co/6B1RDQjUWt,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/10_9_2017/906706479440384000_0.jpg,0,0,0.8055821
Tax help for businesses hit by Harvey and Irma | Canadian Payroll Reporter #Payroll https://t.co/LX9bAlGNEX https://t.co/9GrH2CyBj7,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910128121541689346_0.jpg,0,0,0.91361564
RT @MotherJones: Sandy Survivors Warn Harvey and Irma Victims About What’s Ahead https://t.co/fLPRHoWC8V https://t.co/EbKwhLr0OE,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909377896996892672_0.jpg,0,0,0.8900927
RT @funtimewithdae: This is heartbreaking #hurricanemaria #Dominica https://t.co/BMvf8Rv0X8,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/911881820559544320_3.jpg,0,0,0.93572384
RT @CBSLA: WATCH LIVE: CBS News Special Report on Tropical Storm Harvey: https://t.co/YlTlULWxvj https://t.co/8afK8jZ7GL,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901830988715532288_0.jpg,1,1,0.9780473
Fake Facebook videos of Hurricane Irma are popping up everywhere - Mashable https://t.co/4muscoGg7B https://t.co/JaN8dN4p8D,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905762090178289664_0.jpg,0,0,0.86812097
"Hurricane Irma Alva, Fl. What once was...we are feeling overwhelmed. https://t.co/nr9rPq6hpp",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909833411598209024_1.jpg,0,0,0.82076395
Hurricane Maria to push 2017 Caribbean insured damage bill to record levels https://t.co/MIzCE8JEtA https://t.co/5D7lJwPhYX,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/21_9_2017/910787808725528577_0.jpg,0,0,0.94464105
Hiscox outlines #Hurricane #Harvey estimate https://t.co/V57ZyNEUhv #InsuranceNews @HiscoxUK https://t.co/h1JHoP6EW0,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/18_9_2017/909892286783221761_0.jpg,1,1,0.96266735
"Atleast 207 Dead, Thousands Injured As 7.3-Magnitude Earthquake Hits Northern Border Region… https://t.co/8RVoot4B4Y https://t.co/glpJfPj0n7",/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/929996311478272000_0.jpg,1,1,0.95632726
Irma couldn't come at worse time for Virgin Islands @SallyPancakes https://t.co/M7hJnj6Qfa https://t.co/EZ4lVNEoVP,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909378942372630529_0.jpg,0,0,0.9394607
The damage from hurricane \Harvey\ and \Irma\ could reach $290 billion: https://t.co/JoTimWpUjd https://t.co/hEXCdjFLl5 #news #Russia,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/12_9_2017/907435657882226689_0.jpg,0,0,0.84076834
Better weather gives leg up to crews on California wildfires https://t.co/7bZTyh6izd https://t.co/yYZX0uaklc,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/920049674462969862_0.jpg,1,1,0.8777093
After #Harvey &amp; #Irma: Using Recovery to Build Stronger and Safer Communities https://t.co/qrgnqMivDm by @LaurieJNYC https://t.co/r9SfaKMCtj,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/19_9_2017/910236569629609984_0.jpg,1,1,0.99373525
The Whitefish No-Bid Puerto Rico Contract Stinks https://t.co/sizrdMQTMz via @kevinNR https://t.co/RgCu5dLOjU,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_10_2017/923142857837465600_0.jpg,0,0,0.8737458
My @restorationhard bookcases damaged at base but fine upper. Can it be restored? #help#restore #houston #harvey https://t.co/vwAozLPsBr,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/11_9_2017/907383711246770176_0.jpg,0,0,0.9521873
Southern Mexico rocked by 6.1-magnitude earthquake CLICK BELOW FOR FULL STORY... https://t.co/Vkz6fNVe5s... https://t.co/Cn4LSWrN4T,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/23_9_2017/911622599452409856_0.jpg,1,1,0.98168117
Trump Finally Tweeted About Puerto Rico But People Are Pissed About What He Said https://t.co/IptjcGAe5o https://t.co/RI6Fiz2meR,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/22_10_2017/922004023439511552_0.jpg,1,1,0.883185
Tomorrow is a BIG Day! Please join us to raise some $$$ for all the Harvey victims!!! https://t.co/xOEFnICDep,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/905200250796687360_0.jpg,1,1,0.8949915
Harvey: City Asks Residents To Remove Parked Cars From Street For Debris Pickup https://t.co/yIwbKmahwB https://t.co/yJ4F9RktFh,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904713943653818368_0.jpg,0,0,0.9189381
Hurricane Maria spared no logos https://t.co/mOgcgMZFVx,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/2_10_2017/914871738722390016_2.jpg,0,0,0.90376186
"Hurricane Irma will restrengthen and batter Florida with 'catastrophic, life threatening' weather‚Ä¶ https://t.co/OuHfS0KxWS",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909801844637085697_0.jpg,0,0,0.61347574
Help for my friend who lost it all to #HurricaneMaria https://t.co/GkshRHzcLD or venmo/athmovil at (787) 457-9155 https://t.co/b8KpeToyYV,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/27_9_2017/913165839993581568_0.jpg,1,1,0.9832508
Fuck hurricane Maria !! Ὁ4Ὁ4Ὁ4 https://t.co/gZsZ2vKDbP,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/21_9_2017/910704791550136320_1.jpg,0,0,0.92160237
Texas to begin aerial mosquito spraying after Harvey https://t.co/Slx7kbmLWs via @WashTimes https://t.co/TAh6t2pZIL,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/6_9_2017/905542158265999361_0.jpg,1,1,0.99999917
https://t.co/qV7SzI8a6H Watch Now 330 Killed Earthquake 7.5 Magnitude In Iraq And Kuwait https://t.co/a2e8ASE1bY,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/14_11_2017/930272493947850752_0.jpg,1,1,0.8765259
Slideshow: Ten intense photos from the California wildfires &gt;&gt; https://t.co/wkeGc9zSIG https://t.co/SV9pMLbQS2,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917839142880468994_3.jpg,1,1,0.79655313
ISA Stands with Houston: Find Out How You Can Help https://t.co/Z5lqja5pte #Harvey https://t.co/DM8oBwoAfw,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/8_9_2017/906186575377248256_0.jpg,1,1,0.99959856
"At least 70,000 people still unable to go home tonight as California wildfires continue raging. https://t.co/4KP2kyQNo5",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/919784813535612929_1.jpg,1,1,0.74436766
"Hurricane Irma: Barbuda needs the world's help 'For first time in 300 years, there‚Äôs n https://t.co/mAsa0nUdmB... https://t.co/bC2wskzYTj",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909925028581511168_0.jpg,1,1,0.69196653
"RT @GOVERNING: Puerto Rico reopened 119 schools yesterday, but what about the other 1,000? https://t.co/NoyJxXEZpg https://t.co/hFmx2eRkB1",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_10_2017/923255652025294848_0.jpg,0,0,0.94586337
#Iran Daily: US Treasury Blocks Donations for Earthquake Survivors https://t.co/SvpZrkxsuc https://t.co/wZaAmD6aei,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/18_11_2017/931898198569996288_0.jpg,1,1,0.9948025
"Damage from #HurricaneMaria in St. Thomas, #USVI. Photo credit: Conn Davis. https://t.co/uLyCmCvzfg",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912312190626971648_0.jpg,1,1,0.85667056
It's Not Just Wine Country: California Wildfires Have Hit Cannabis Growers Hard https://t.co/FleCB1j32Y https://t.co/MuQihsiEDR,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/19_10_2017/920853531942297602_0.jpg,1,1,0.7049999
"CIBC donates US$45,000 for Hurricane Irma relief efforts https://t.co/W7pQkcOlfF https://t.co/HOliv1Oubs",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910261122187583490_0.jpg,1,1,0.87021524
"Around 49 days since Hurricane Maria…still without electricity, limited communication https://t.co/51bhf3UpE0 https://t.co/OevkYO4x4T",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/9_11_2017/928621174850052101_0.jpg,1,1,0.9699969
#News #India #Kerala #Malayalam #Hindi https://t.co/TGAdXTXAjj Earthquake kills dozens in central Mexico https://t.co/4GCaVsGQPx,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/20_9_2017/910542244830212096_0.jpg,0,0,0.9521729
"Pics of NOAA Southeast Science Center in Miami, post Irma. https://t.co/4A7Q8yqS3G",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910149200410791936_1.jpg,0,0,0.9001651
People seek tents for temporary housing and breathing mask after #mexicoearthquake https://t.co/6vF83o0WYE https://t.co/wkbWibW66M,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/21_9_2017/910659107517952000_0.jpg,1,1,0.9817345
Could Hurricane Harvey and climate change be linked? https://t.co/ewy1VQo4lh #World #cdnpoli #uspoli https://t.co/eTMFokMyvH,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/9_9_2017/906491271019036672_0.jpg,1,1,0.9896926
"Black, white, rich, poor: Storm Harvey didn't discriminate https://t.co/dgLY34iWJe https://t.co/UQcKDpYhm8",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904221258371407872_0.jpg,0,0,0.93987584
Houston Children with Cancer Displaced by Harvey Need Help Now https://t.co/lq1JBpkOFt https://t.co/MJYPkfyliI,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904759310277849089_0.jpg,0,0,0.9543076
Call Antinori Construction to rebuild after Irma @AntinoriConst 386.761.2805 #eastcoastdockandseawall #irma… https://t.co/2NvOrnn8U8,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909704222156959745_0.jpg,0,0,0.7130036
This photographer captured the devastation of Hurricane Maria from above. https://t.co/Bl9F61WFju https://t.co/i3fOtt3UH5,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/27_9_2017/913181855289032704_0.jpg,1,1,0.997212
Advice: How To File Claims After #Harvey @HoustonPubMedia @HPMNews887 #HouNews https://t.co/PnhBoMEoKb https://t.co/YROM4vqvuJ,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/905164194970050561_0.jpg,0,0,0.90489733
Man from KC in Mexico City captured these photos of devastation following yesterday's earthquake. 200+ dead https://t.co/vp6nQicNCj,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/21_9_2017/910694845949366272_1.jpg,1,1,0.96416295
Mexico Revokes Permits of Schools That Collapsed inÂ Earthquake https://t.co/2JrvrXqRhK https://t.co/VAwdSb0V1X,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/2_10_2017/914870161487867909_0.jpg,0,0,0.8256723
"@MiamiHerald @MiamiNewTimes Wrong tree, wrong place = unnecessary damage to lines/equipment &amp; longer restoration… https://t.co/tx1Y13dKFR",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909918385475026944_0.jpg,0,0,0.8901289
RT @usvirginislands: Major Flooding on St. Thomas #HurricaneMaria #USVI #VirginIslands https://t.co/oCsp3iihxO,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/911750614631243776_0.jpg,1,1,0.8273249
Companies pledge money to rebuild Puerto Rico https://t.co/Iy6uQCj2xl https://t.co/RCQjGiLdCo,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/6_10_2017/916095715813744640_0.jpg,1,1,0.98151165
Harvey: Fears grow over severe flooding risk https://t.co/wrW2hSeHrT #myreadinglist https://t.co/9VSuFO9jUV,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901655268215341056_0.jpg,1,1,0.7728442
Questions over $300m Puerto Rico contract handed to two-person firm https://t.co/P82t114bz7 #Scotland https://t.co/82eHTxCmuq,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/26_10_2017/923466082358263808_0.jpg,0,0,0.8663005
Californiaâ€™s wildfires: A preliminary view of insured loss https://t.co/CWVOa4IkLg #Insurance #Wildfire #LossCost https://t.co/92nNTrlSXd,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/19_10_2017/921101661745098756_0.jpg,1,1,0.7362557
California Wildfires: Housing Markets Will Likely Feel Devastating Effects for Years https://t.co/ZuENo9gblq https://t.co/u1pj1PDYNy,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/15_10_2017/919611976220737536_0.jpg,1,1,0.9937936
Houston refinery â€˜significantly underestimatedâ€™ amount of toxic chemicals releasedâ€¦ https://t.co/D7u9tIT3Ae https://t.co/5VSC2ZqrPM,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/15_9_2017/908723134781517824_0.jpg,0,0,0.88094234
Canadian cargo plane sent to Texas to aid post-Hurricane Harvey relief effort https://t.co/zXuLI8iNXm https://t.co/rFL8PNg4uZ,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904430060081373184_0.jpg,1,1,0.9999546
Houston floodwaters from #HurricaneHarvey give way to mountains of trash https://t.co/GVcCyzNfZ1 https://t.co/dCFmaDvK4q,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/8_9_2017/906162712937451520_0.jpg,1,1,0.9025157
Atlanta loves its urban forest despite damage wrought by Irma: https://t.co/kw2ygfGVEQ https://t.co/sxt8seGtGu,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909412901626236929_0.jpg,0,0,0.9577576
Homeowner cleaning up tornado debris in Palm Bay --&gt; https://t.co/Z7meDWYIzV https://t.co/GrbppOWFWn,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/15_9_2017/908497182105460738_0.jpg,0,0,0.91482705
"I-4 takes a hit from Hurricane Irma, road closures remain https://t.co/D391B84OaV https://t.co/weiUOSgtEO",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909421699778715648_0.jpg,0,0,0.8993882
"Authorities Investigating Possible Link Between PG&amp;E, California Wildfires: https://t.co/3p2pyWalgC https://t.co/xHvdofsYDP",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/25_10_2017/923263948518055936_0.jpg,1,1,0.81676364
Mapbox Tracks California Wildfires with DigitalGlobe #Imagery https://t.co/gHQJRmaIDt https://t.co/47ffQH5KqH,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/19_10_2017/921031162906267648_0.jpg,1,1,0.9174749
RT @VICEUK: Powerful Earthquake Slams into Mexico City https://t.co/Q1Bywdj3tY https://t.co/1yrDDub31D,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/20_9_2017/910614931262681089_0.jpg,0,0,0.851418
Flood Damage? 8 Problems To Watch Out For: https://t.co/AMFXqpXNrV #Harvey #PropertyDamage https://t.co/A1M5fsmLQ5,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/8_9_2017/906216841684582400_0.jpg,1,1,0.7966222
"RT @NatMortgageNews: homeowner affected by #Harvey, #mortgage help: https://t.co/k5htXWxHNp #HoustonStrong https://t.co/jS4cSg51WL",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904705943048527873_0.jpg,1,1,0.9945886
"RT @xsonumbb: For anyone concerned, this seems like good news. #rossuniversity #hurricanemaria #Dominica https://t.co/64vu8JYy4P",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/911784798162735104_1.jpg,1,1,0.99877363
"After Hurricane Harvey, What Will Your Builders' Risk Policy Pay For? https://t.co/agy89WAnbw #Construction https://t.co/1QUfe08Pqz",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/6_9_2017/905511848115552256_0.jpg,1,1,0.997661
How the federal government has responded to Puerto Rico since Hurricane Maria - https://t.co/U2XkkCkJIC https://t.co/Mea4JikhXi,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/28_9_2017/913501170173337600_0.jpg,1,1,0.98086905
RT @vinylhxmmo: Thankfully me and my family survived #HurricaneMaria but my island is completely destroyed https://t.co/vwch89PMqF,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912286834595688448_0.jpg,1,1,0.9387233
RT @giaaneliz: hurricane maria really did puerto rico wrong &amp;&amp; especially comerio . https://t.co/eKvrewQ5wr,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/5_10_2017/916027872212656129_0.jpg,1,1,0.9128822
Texas Fitness Community Working for #Harvey Relief https://t.co/k4qRoozIRe https://t.co/JecRlO2Cqa,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/6_9_2017/905226541965168640_0.jpg,1,1,0.9962154
